step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
36,0.0007400000000000006,2e-05,362.3227439369223,9.999893306766292e-05,0.00245623761883874,3.0865333600267663e-10,157.63269398334936,0.0015557137328729273,0.0015557137328729273,0.0015557137328729273,computed,,,p2db,p2db,p2db,321878.53641323064,0.10335413684127781,-0.10375309809222955,0.0004983073502257831,9.934902965558699e-05,-2.9303815387557225e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,362.3227439369223,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0015557137328729273,486.82493318617344,486.82493318617344,489.7249331861734
37,0.0007600000000000007,2e-05,363.130323771679,9.999885587284077e-05,0.0025854197127270803,3.2488598869273154e-10,166.5856621704066,0.0016440726589726782,0.0016440726589726782,0.0016440726589726782,computed,,,p2db,p2db,p2db,321544.40496487706,0.10317748994721417,-0.10359700560452859,0.0005239779862422668,0.00010446543320109938,-3.1042732530025575e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,363.130323771679,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0016440726589726782,486.82493318617344,486.82493318617344,489.7249331861734
38,0.0007800000000000007,2e-05,363.9287526646622,9.999877461421897e-05,0.0027193416696344895,3.4171417768914736e-10,175.89456262383538,0.001735944363422999,0.001735944363422999,0.001735944363422999,computed,,,p2db,p2db,p2db,321213.50181833707,0.10300711981844336,-0.1034479052685725,0.0005505455432143921,0.00010976338602290243,-3.292937651681459e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,363.9287526646622,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.001735944363422999,486.82493318617344,486.82493318617344,489.7249331861734
39,0.0008000000000000008,2e-05,364.7184322934673,9.999868914057379e-05,0.002858125440545142,3.5915321930937984e-10,185.56955916089152,0.0018314291553011746,0.0018314291553011746,0.0018314291553011746,computed,,,p2db,p2db,p2db,320885.6767567747,0.10284265486674299,-0.10330544100608204,0.000578029977573967,0.00011524732085196695,-3.482617046986604e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,364.7184322934673,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0018314291553011746,486.82493318617344,486.82493318617344,489.7249331861734
40,0.0008200000000000008,2e-05,365.4997388574224,9.999859929668189e-05,0.003001894969269441,3.7721867964104516e-10,195.62105543634632,0.0019306297106967316,0.0019306297106967316,0.0019306297106967316,computed,,,p2db,p2db,p2db,320560.7889931424,0.1026837538239541,-0.10316928708916986,0.00060645144991143,0.00012092173485302101,-3.5501573533692175e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,365.4997388574224,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0019306297106967316,486.82493318617344,486.82493318617344,489.7249331861734
41,0.0008400000000000009,2e-05,366.2730254914662,9.999850492322209e-05,0.003150777155016188,3.959264954562096e-10,206.05970322370928,0.0020336511544407528,0.0020336511544407528,0.0020336511544407528,computed,,,p2db,p2db,p2db,320238.7062664219,0.10253010387527635,-0.1030391465109633,0.0006358301143869872,0.00012679122799927128,-3.749299232842437e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,366.2730254914662,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0020336511544407528,486.82493318617344,486.82493318617344,489.7249331861734
42,0.000860000000000001,2e-05,367.03862419189187,9.999840585671324e-05,0.0033049006616229126,4.1529282453395723e-10,216.8964080286799,0.00214060111550634,0.00214060111550634,0.00214060111550634,computed,,,p2db,p2db,p2db,319919.3041295359,0.10238141695690972,-0.10291474694898321,0.0006661864957334229,0.00013286045467912662,-3.951019195597453e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,367.03862419189187,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.00214060111550634,486.82493318617344,486.82493318617344,489.7249331861734
43,0.000880000000000001,2e-05,367.7968475905123,9.999830192942836e-05,0.0034643966467960436,4.3533413724948965e-10,228.14233557428318,0.002251589791011924,0.002251589791011924,0.002251589791011924,computed,,,p2db,p2db,p2db,319602.46529085573,0.10223742693142018,-0.10279583812043391,0.0006975411612011321,0.00013913415269135914,-4.180503957059139e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,367.7968475905123,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.002251589791011924,486.82493318617344,486.82493318617344,489.7249331861734
44,0.0009000000000000011,2e-05,368.547990675561,9.999819296931246e-05,0.003629398720968034,4.5606721135394684e-10,239.80892057158928,0.0023667300327815375,0.0023667300327815375,0.0023667300327815375,computed,,,p2db,p2db,p2db,319288.07896912977,0.10209788868595351,-0.10268219084686951,0.0007299148908502842,0.00014561714112843697,-4.411194150406861e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,368.547990675561,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0023667300327815375,486.82493318617344,486.82493318617344,489.7249331861734
45,0.0009200000000000011,2e-05,369.29233213411845,9.999807879989846e-05,0.0038000429142411502,4.77509127767782e-10,251.90787267173278,0.0024861374060866793,0.0024861374060866793,0.0024861374060866793,computed,,,p2db,p2db,p2db,318976.0403987783,0.1019625749542454,-0.10257359384648262,0.0007633285601070427,0.00015231431862845776,-4.650758634515374e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,369.29233213411845,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0024861374060866793,486.82493318617344,486.82493318617344,489.7249331861734
46,0.0009400000000000012,2e-05,370.0301356719832,9.999795924022348e-05,0.00397646769658696,4.996772730634678e-10,264.4511843675897,0.002609930267629802,0.002609930267629802,0.002609930267629802,computed,,,p2db,p2db,p2db,318666.2503379842,0.10183127502405569,-0.10246985243155242,0.0007978031712056338,0.00015923066374465983,-4.900035758116476e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,370.0301356719832,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.002609930267629802,486.82493318617344,486.82493318617344,489.7249331861734
47,0.0009600000000000012,2e-05,370.7616511743546,9.999783410474393e-05,0.004158814013917478,5.225893439396816e-10,277.45113867817884,0.0027382298413834577,0.0027382298413834577,0.0027382298413834577,computed,,,p2db,p2db,p2db,318358.61463736935,0.10170379316689526,-0.10237078692617367,0.000833359834205812,0.00016637123594801352,-5.161020610227121e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,370.7616511743546,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0027382298413834577,486.82493318617344,486.82493318617344,489.7249331861734
48,0.0009800000000000013,2e-05,371.48711575526113,9.999770320324861e-05,0.0043472253121068895,5.462633501782887e-10,290.92031708369655,0.0028711602969030007,0.0028711602969030007,0.0028711602969030007,computed,,,p2db,p2db,p2db,318053.0438499507,0.10157994727723232,-0.10227623129068285,0.0008700197544651657,0.00017374117613702558,-5.4351223837323034e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,371.48711575526113,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0028711602969030007,486.82493318617344,486.82493318617344,489.7249331861734
49,0.0010000000000000013,2e-05,372.2067547043678,9.999756634077267e-05,0.004541847559560269,5.707176174155652e-10,304.87160763901335,0.0030088488294005757,0.0030088488294005757,0.0030088488294005757,computed,,,p2db,p2db,p2db,317749.4528793818,0.10145956764316637,-0.10218603187685305,0.0009078042169620232,0.00018134570708193114,-5.723806585140488e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,372.2067547043678,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0030088488294005757,486.82493318617344,486.82493318617344,489.7249331861734
50,0.0010200000000000014,2e-05,372.9207823475103,9.999742331750803e-05,0.004742829270462701,5.95970789995556e-10,319.31821335972967,0.003151425742509052,0.003151425742509052,0.003151425742509052,computed,,,p2db,p2db,p2db,317447.7606601572,0.1013424958692725,-0.10210004633478949,0.0009467345714071272,0.00018919013388754943,-6.027997404023117e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,372.9207823475103,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.003151425742509052,486.82493318617344,486.82493318617344,489.7249331861734
51,0.0010400000000000014,2e-05,373.6294028231617,9.999727392871642e-05,0.004950321520772915,6.220418329082931e-10,334.27366073573654,0.0032990245323043332,0.0032990245323043332,0.0032990245323043332,computed,,,p2db,p2db,p2db,317147.889869345,0.10122858387585502,-0.10201814259407345,0.000986832213532332,0.00019727984416002315,-6.348846116096662e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,373.6294028231617,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0032990245323043332,486.82493318617344,486.82493318617344,489.7249331861734
52,0.0010600000000000015,2e-05,374.33281079045145,9.999711796463778e-05,0.005164477962719072,6.489500335361447e-10,349.7518085029333,0.0034517819738754825,0.0034517819738754825,0.0034517819738754825,computed,,,p2db,p2db,p2db,316849.766663695,0.10111769301535509,-0.1019401979613525,0.0010281185670511762,0.00020562030810694748,-6.687053178414592e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,374.33281079045145,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0034517819738754825,486.82493318617344,486.82493318617344,489.7249331861734
53,0.0010800000000000015,2e-05,375.03119207281327,9.999695521040093e-05,0.005385454838560941,6.767150033042625e-10,365.76685660783414,0.0036098382097985112,0.0036098382097985112,0.0036098382097985112,computed,,,p2db,p2db,p2db,316553.3204407803,0.10100969327535185,-0.1018660983023662,0.0010706150622204042,0.00021421707860233026,-7.043396279681358e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,375.03119207281327,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0036098382097985112,486.82493318617344,486.82493318617344,489.7249331861734
54,0.0011000000000000016,2e-05,375.7247242436783,9.999678544593259e-05,0.005613410986346727,7.053566783211943e-10,382.3333553541734,0.00377333684040635,0.00377333684040635,0.00377333684040635,computed,,,p2db,p2db,p2db,316258.48362180346,0.10090446254526189,-0.10179573728764076,0.001114343114282781,0.00022307579092765327,-7.419023736446231e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,375.7247242436783,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.00377333684040635,486.82493318617344,486.82493318617344,489.7249331861734
55,0.0011200000000000016,2e-05,376.4135771621494,9.99966084458666e-05,0.005848507844711887,7.34895319895084e-10,399.4662147767506,0.003942425016301511,0.003942425016301511,0.003942425016301511,computed,,,p2db,p2db,p2db,315965.19145300606,0.10080188596532619,-0.10172901571826047,0.00115932410027845,0.0002322021624702268,-7.815126059886263e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,376.4135771621494,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.003942425016301511,486.82493318617344,486.82493318617344,489.7249331861734
56,0.0011400000000000017,2e-05,377.09791346225734,9.999642397945229e-05,0.00609090945651359,7.653515148993609e-10,417.18071420758577,0.004117253532766699,0.004117253532766699,0.004117253532766699,computed,,,p2db,p2db,p2db,315673.381824425,0.10070185533888998,-0.10166584091216681,0.0012055793332451802,0.00024160199237120196,-8.232402851104416e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,377.09791346225734,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.004117253532766699,486.82493318617344,486.82493318617344,489.7249331861734
57,0.0011600000000000017,2e-05,377.77788957775175,9.999623181090941e-05,0.006340767831999639,7.967443365046839e-10,435.49252788676716,0.004297977082524226,0.004297977082524226,0.004297977082524226,computed,,,p2db,p2db,p2db,315382.9948575358,0.10060427763267234,-0.10160613215403914,0.00125313519093897,0.00025128058078069794,8.879146474061878e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,377.77788957775175,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.004297977082524226,486.82493318617344,486.82493318617344,489.7249331861734
58,0.0011800000000000018,2e-05,378.45365436190696,9.999603169802793e-05,0.006598280372830444,8.290985596383525e-10,454.41768694297673,0.00448475388051297,0.00448475388051297,0.00448475388051297,computed,,,p2db,p2db,p2db,315093.97378574876,0.10050904191325118,-0.10154979952775593,0.0013020027175185602,0.00026124500542465954,9.758914477301511e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,378.45365436190696,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.00448475388051297,486.82493318617344,486.82493318617344,489.7249331861734
59,0.0012000000000000018,2e-05,379.12535132320056,9.999582339335088e-05,0.006863605384089896,8.62434044602992e-10,473.97263809191503,0.0046777462431967926,0.0046777462431967926,0.0046777462431967926,computed,,,p2db,p2db,p2db,314806.2629740272,0.10041606103085843,-0.10149676796018145,0.0013522078066454495,0.0002715007697843559,1.0753807154657846e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,379.12535132320056,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0046777462431967926,486.82493318617344,486.82493318617344,489.7249331861734
60,0.001220000000000002,2e-05,379.79311834784636,9.99956066436682e-05,0.007136917285606947,8.96772674518433e-10,494.1742382874073,0.004877120535775054,0.004877120535775054,0.004877120535775054,computed,,,p2db,p2db,p2db,314519.8095957761,0.1003252493391436,-0.10144696646909637,0.0014037712418132294,0.000282053993592249,1.1826820149303877e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,379.79311834784636,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.004877120535775054,486.82493318617344,486.82493318617344,489.7249331861734
61,0.001240000000000002,2e-05,380.4570879607152,9.999538118993015e-05,0.007418392895016394,9.321366316097753e-10,515.0397635566377,0.005083047259379597,0.005083047259379597,0.005083047259379597,computed,,,p2db,p2db,p2db,314234.56219721655,0.1002365249403543,-0.10140032750647396,0.0014567135635915334,0.0002929108671554233,1.3031645342909473e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,380.4570879607152,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.005083047259379597,486.82493318617344,486.82493318617344,489.7249331861734
62,0.001260000000000002,2e-05,381.1173876436846,9.999514676715513e-05,0.007708211586619435,9.685484170494225e-10,536.5869203589356,0.005295701163177257,0.005295701163177257,0.005295701163177257,computed,,,p2db,p2db,p2db,313950.4721531046,0.10014980986724334,-0.10135678713524442,0.0015110550696040906,0.00030407765855455923,1.4304845372473118e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,381.1173876436846,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.005295701163177257,486.82493318617344,486.82493318617344,489.7249331861734
63,0.001280000000000002,2e-05,381.7741401005864,9.999490310434011e-05,0.008006555210350187,1.006030840650343e-09,558.8338562480835,0.0055152613495986534,0.0055152613495986534,0.0055152613495986534,computed,,,p2db,p2db,p2db,313667.491613822,0.10006502980706757,-0.10131628470972008,0.0015668157678342084,0.00031556070815391023,1.570277826496401e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,381.7741401005864,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0055152613495986534,486.82493318617344,486.82493318617344,489.7249331861734
64,0.0013000000000000021,2e-05,382.4274635035442,9.999464992437202e-05,0.008313608037050965,1.0446070138597886e-09,581.7991707482948,0.0057419113816757445,0.0057419113816757445,0.0057419113816757445,computed,,,p2db,p2db,p2db,313385.57469492324,0.09998211384156439,-0.10127876257472737,0.0016240153326501367,0.0003273664271036233,1.723835273202516e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,382.4274635035442,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0057419113816757445,486.82493318617344,486.82493318617344,489.7249331861734
65,0.0013200000000000022,2e-05,383.0774717174106,9.99943869439411e-05,0.0086295566978646,1.0843003420083465e-09,605.5019262660205,0.005975839390732993,0.005975839390732993,0.005975839390732993,computed,,,p2db,p2db,p2db,313104.6770812593,0.09990099418883654,-0.10124416576553047,0.0016826730599455249,0.00033950129418074517,1.890708468694352e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,383.0774717174106,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.005975839390732993,486.82493318617344,486.82493318617344,489.7249331861734
66,0.0013400000000000022,2e-05,383.72427450659325,9.999411387345577e-05,0.008954590118347202,1.1251345158899917e-09,629.961659104017,0.0062172381850877576,0.0062172381850877576,0.0062172381850877576,computed,,,p2db,p2db,p2db,312824.75595178554,0.09982160595758507,-0.10121244171806579,0.001742807820496246,0.0003519718527139887,2.0730154409471374e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,383.72427450659325,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0062172381850877576,486.82493318617344,486.82493318617344,489.7249331861734
67,0.0013600000000000023,2e-05,384.36797772355175,9.999383041695939e-05,0.009288899441723756,1.167133501972208e-09,655.1983904770613,0.0064663053587669505,0.0064663053587669505,0.0064663053587669505,computed,,,p2db,p2db,p2db,312545.7699114088,0.09974388691247864,-0.10118353998797928,0.001804438009761822,0.0003647847070940042,2.2716717130435646e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,384.36797772355175,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.0064663053587669505,486.82493318617344,486.82493318617344,489.7249331861734
68,0.0013800000000000023,2e-05,385.00868348242255,9.999353627204972e-05,0.009632677943666549,1.2103215315351291e-09,681.2326375805078,0.006723243400745204,0.006723243400745204,0.006723243400745204,computed,,,p2db,p2db,p2db,312267.67892846797,0.09966777725662163,-0.10115741198464895,0.0018675814957941949,0.00037794651896443077,2.488024415398665e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,385.00868348242255,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.006723243400745204,486.82493318617344,486.82493318617344,489.7249331861734
69,0.0014000000000000024,2e-05,385.64649031721757,9.999323112980092e-05,0.00998612093417645,1.2547230881842466e-09,708.0854246183947,0.006988259803783811,0.006988259803783811,0.006988259803783811,computed,,,p2db,p2db,p2db,311990.44427816453,0.09959321942721729,-0.10113401071568286,0.0019322555637015489,0.0003914640029235833,2.7231239501821977e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,385.64649031721757,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.006988259803783811,486.82493318617344,486.82493318617344,489.7249331861734
70,0.0014200000000000024,2e-05,386.28149332679743,9.999291467468846e-05,0.010349425647762481,1.3003628938868198e-09,735.7782938020368,0.007261567172978404,0.007261567172978404,0.007261567172978404,computed,,,p2db,p2db,p2db,311714.0284910625,0.09952015790478308,-0.10111329054252523,0.001998476857572742,0.00040534392178648835,2.980441056715105e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,386.28149332679743,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.007261567172978404,486.82493318617344,486.82493318617344,489.7249331861734
71,0.0014400000000000025,2e-05,386.91378430609024,9.9992586584518e-05,0.010722791120058518,1.3472658932981113e-09,764.3333162196633,0.007543383333033934,0.007543383333033934,0.007543383333033934,computed,,,p2db,p2db,p2db,311438.3953069567,0.09944853903261737,-0.10109520694363268,0.002066261318353932,0.00041959308133844483,3.260001778617773e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,386.91378430609024,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.007543383333033934,486.82493318617344,486.82493318617344,489.7249331861734
72,0.0014600000000000025,2e-05,387.5434518670254,9.999224653035786e-05,0.011106418051635255,1.395457236472661e-09,793.7731026501608,0.007833931434988017,0.007833931434988017,0.007833931434988017,computed,,,p2db,p2db,p2db,311163.5096326625,0.09937831084907202,-0.10107971628793469,0.0021356241200092,0.0004342183246120077,3.5653452092792096e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,387.5434518670254,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.007833931434988017,486.82493318617344,486.82493318617344,489.7249331861734
